Time,Insert Time,Communication Status,Power Factor,Energy ( kilowatt hour ),Voltage Phase R B ( volt )
8-Feb-2021 6:48:15 AM,8-Feb-2021 6:46:37 AM,Normal,0.9,403873.4,397.3
8-Feb-2021 7:03:15 AM,8-Feb-2021 7:01:39 AM,Normal,0.9,403874.2,397.4
8-Feb-2021 7:18:15 AM,8-Feb-2021 7:16:35 AM,Normal,0.9,403874.9,396.9
8-Feb-2021 7:33:15 AM,8-Feb-2021 7:31:37 AM,Normal,0.9,403875.7,396
8-Feb-2021 7:48:15 AM,8-Feb-2021 7:46:34 AM,Normal,0.9,403876.4,396.9
8-Feb-2021 8:03:15 AM,8-Feb-2021 8:01:35 AM,Normal,0.9,403877.2,396.6
8-Feb-2021 8:18:15 AM,8-Feb-2021 8:16:37 AM,Normal,0.9,403877.9,396.1
8-Feb-2021 8:33:15 AM,8-Feb-2021 8:31:34 AM,Normal,0.9,403878.7,395.1
8-Feb-2021 8:48:15 AM,8-Feb-2021 8:46:35 AM,Normal,0.9,403879.5,395.5
8-Feb-2021 9:03:15 AM,8-Feb-2021 9:01:37 AM,Normal,0.9,403880.2,395.4
8-Feb-2021 9:18:15 AM,8-Feb-2021 9:16:38 AM,Normal,0.9,403881,394.9
8-Feb-2021 9:33:16 AM,8-Feb-2021 9:31:35 AM,Normal,0.9,403881.7,394.1
8-Feb-2021 9:48:16 AM,8-Feb-2021 9:46:37 AM,Normal,0.9,403882.5,393.8
8-Feb-2021 10:03:16 AM,8-Feb-2021 10:01:33 AM,Normal,0.9,403883.2,393.6
8-Feb-2021 10:18:16 AM,8-Feb-2021 10:16:35 AM,Normal,0.9,403884,393.5
8-Feb-2021 10:33:16 AM,8-Feb-2021 10:31:37 AM,Normal,0.9,403884.3,393.6
8-Feb-2021 10:48:16 AM,8-Feb-2021 10:46:38 AM,Normal,0.9,403884.6,393.7
8-Feb-2021 11:03:16 AM,8-Feb-2021 11:01:35 AM,Normal,0.9,403884.8,393.3
8-Feb-2021 11:18:16 AM,8-Feb-2021 11:16:36 AM,Normal,0.9,403885.3,393.4
8-Feb-2021 11:33:16 AM,8-Feb-2021 11:31:38 AM,Normal,0.9,403886,393.3
8-Feb-2021 11:48:16 AM,8-Feb-2021 11:46:35 AM,Normal,0.9,403886.8,393.1
8-Feb-2021 12:03:16 PM,8-Feb-2021 12:01:37 PM,Normal,0.9,403887.5,393.2
8-Feb-2021 12:18:16 PM,8-Feb-2021 12:16:33 PM,Normal,0.9,403888.3,393.6
8-Feb-2021 12:33:16 PM,8-Feb-2021 12:31:35 PM,Normal,0.9,403889,393.1
8-Feb-2021 12:48:16 PM,8-Feb-2021 12:46:37 PM,Normal,0.9,403889.7,393.4
8-Feb-2021 1:03:16 PM,8-Feb-2021 1:01:39 PM,Normal,0.9,403890.5,394.1
8-Feb-2021 1:18:16 PM,8-Feb-2021 1:16:35 PM,Normal,0.9,403891.2,393.4
8-Feb-2021 1:33:17 PM,8-Feb-2021 1:31:37 PM,Normal,0.9,403891.9,393.5
8-Feb-2021 1:48:17 PM,8-Feb-2021 1:46:39 PM,Normal,0.9,403892.7,394
8-Feb-2021 2:03:17 PM,8-Feb-2021 2:01:35 PM,Normal,0.9,403893.4,393.5
8-Feb-2021 2:18:17 PM,8-Feb-2021 2:16:37 PM,Normal,0.9,403894.2,393.5
8-Feb-2021 2:33:17 PM,8-Feb-2021 2:31:38 PM,Normal,0.9,403894.9,393
8-Feb-2021 2:48:17 PM,8-Feb-2021 2:46:35 PM,Normal,0.9,403895.6,392.9
8-Feb-2021 3:03:17 PM,8-Feb-2021 3:01:37 PM,Normal,0.9,403896.4,393.2
8-Feb-2021 3:18:17 PM,8-Feb-2021 3:16:39 PM,Normal,0.9,403897.1,393.3
8-Feb-2021 3:33:17 PM,8-Feb-2021 3:31:35 PM,Normal,0.9,403897.9,393.4
8-Feb-2021 3:48:17 PM,8-Feb-2021 3:46:37 PM,Normal,0.9,403898.6,393.7
8-Feb-2021 4:03:17 PM,8-Feb-2021 4:01:33 PM,Normal,0.9,403899,394.2
8-Feb-2021 4:18:17 PM,8-Feb-2021 4:16:35 PM,Normal,0.9,403899.2,394.4
8-Feb-2021 4:33:17 PM,8-Feb-2021 4:31:37 PM,Normal,0.9,403899.5,395.5
8-Feb-2021 4:48:17 PM,8-Feb-2021 4:46:38 PM,Normal,0.9,403899.8,395.9
8-Feb-2021 5:03:17 PM,8-Feb-2021 5:01:35 PM,Normal,0.9,403900.1,396.2
8-Feb-2021 5:18:17 PM,8-Feb-2021 5:16:37 PM,Normal,0.9,403900.3,394.7
8-Feb-2021 5:33:17 PM,8-Feb-2021 5:31:39 PM,Normal,0.9,403900.6,395.6
8-Feb-2021 5:48:17 PM,8-Feb-2021 5:46:35 PM,Normal,0.9,403900.9,395.2
8-Feb-2021 6:03:17 PM,8-Feb-2021 6:01:37 PM,Normal,0.9,403901.2,395.1
8-Feb-2021 6:18:17 PM,8-Feb-2021 6:16:39 PM,Normal,0.9,403901.5,393.9
8-Feb-2021 6:33:17 PM,8-Feb-2021 6:31:36 PM,Normal,0.9,403901.7,393.7
8-Feb-2021 6:48:17 PM,8-Feb-2021 6:46:37 PM,Normal,0.9,403902,393.4
8-Feb-2021 7:03:17 PM,8-Feb-2021 7:01:34 PM,Normal,0.9,403902.3,394.1
8-Feb-2021 7:18:17 PM,8-Feb-2021 7:16:36 PM,Normal,0.9,403902.6,394.2
8-Feb-2021 7:33:17 PM,8-Feb-2021 7:31:37 PM,Normal,0.9,403902.9,394.8
8-Feb-2021 7:48:17 PM,8-Feb-2021 7:46:39 PM,Normal,0.9,403903.2,394.8
8-Feb-2021 8:03:17 PM,8-Feb-2021 8:01:36 PM,Normal,0.9,403903.4,394.7
8-Feb-2021 8:18:17 PM,8-Feb-2021 8:16:37 PM,Normal,0.9,403903.7,395
8-Feb-2021 8:33:17 PM,8-Feb-2021 8:31:39 PM,Normal,0.9,403904,395.6
8-Feb-2021 8:48:17 PM,8-Feb-2021 8:46:36 PM,Normal,0.9,403904.3,395.5
8-Feb-2021 9:03:17 PM,8-Feb-2021 9:01:38 PM,Normal,0.9,403904.6,397.9
8-Feb-2021 9:18:17 PM,8-Feb-2021 9:16:39 PM,Normal,0.9,403904.9,398
8-Feb-2021 9:33:17 PM,8-Feb-2021 9:31:36 PM,Normal,0.9,403905.2,397.2
8-Feb-2021 9:48:17 PM,8-Feb-2021 9:46:38 PM,Normal,0.9,403905.4,396.5
8-Feb-2021 10:03:17 PM,8-Feb-2021 10:01:35 PM,Normal,0.9,403905.7,394.9
8-Feb-2021 10:18:17 PM,8-Feb-2021 10:16:36 PM,Normal,0.9,403906,395
8-Feb-2021 10:33:17 PM,8-Feb-2021 10:31:38 PM,Normal,0.9,403906.3,394.7
8-Feb-2021 10:48:17 PM,8-Feb-2021 10:46:35 PM,Normal,0.9,403906.6,395.3
8-Feb-2021 11:03:17 PM,8-Feb-2021 11:01:37 PM,Normal,0.9,403906.9,395.5
8-Feb-2021 11:18:17 PM,8-Feb-2021 11:16:38 PM,Normal,0.9,403907.2,395.5
8-Feb-2021 11:33:17 PM,8-Feb-2021 11:31:35 PM,Normal,0.9,403907.4,395.9
8-Feb-2021 11:48:17 PM,8-Feb-2021 11:46:37 PM,Normal,0.9,403907.7,395.9
9-Feb-2021 12:03:18 AM,9-Feb-2021 12:01:34 AM,Normal,0.9,403908,396.6
9-Feb-2021 12:18:18 AM,9-Feb-2021 12:16:35 AM,Normal,0.9,403908.3,396.3
9-Feb-2021 12:33:18 AM,9-Feb-2021 12:31:37 AM,Normal,0.9,403908.6,397.1
9-Feb-2021 12:48:18 AM,9-Feb-2021 12:46:34 AM,Normal,0.9,403908.9,397.3
9-Feb-2021 1:03:18 AM,9-Feb-2021 1:01:35 AM,Normal,0.9,403909.2,397.8
9-Feb-2021 1:18:18 AM,9-Feb-2021 1:16:37 AM,Normal,0.9,403909.5,398
9-Feb-2021 1:33:18 AM,9-Feb-2021 1:31:34 AM,Normal,0.9,403909.8,398.1
9-Feb-2021 1:48:18 AM,9-Feb-2021 1:46:36 AM,Normal,0.9,403910.1,393.9
9-Feb-2021 2:03:18 AM,9-Feb-2021 2:01:37 AM,Normal,0.9,403910.7,394.5
9-Feb-2021 2:18:18 AM,9-Feb-2021 2:16:39 AM,Normal,0.9,403911.5,394.4
9-Feb-2021 2:33:18 AM,9-Feb-2021 2:31:36 AM,Normal,0.9,403912.3,394.6
9-Feb-2021 2:48:18 AM,9-Feb-2021 2:46:37 AM,Normal,0.9,403913.1,394.9
9-Feb-2021 3:03:18 AM,9-Feb-2021 3:01:39 AM,Normal,0.9,403913.8,394.9
9-Feb-2021 3:18:18 AM,9-Feb-2021 3:16:36 AM,Normal,0.9,403914.6,395.1
9-Feb-2021 3:33:18 AM,9-Feb-2021 3:31:37 AM,Normal,0.9,403915.4,395.8
9-Feb-2021 3:48:18 AM,9-Feb-2021 3:46:39 AM,Normal,0.9,403916.1,395.3
9-Feb-2021 4:03:18 AM,9-Feb-2021 4:01:41 AM,Normal,0.9,403916.9,395.1
9-Feb-2021 4:18:18 AM,9-Feb-2021 4:16:37 AM,Normal,0.9,403917.7,394.9
9-Feb-2021 4:33:18 AM,9-Feb-2021 4:31:39 AM,Normal,0.9,403918.4,395.3
9-Feb-2021 4:48:18 AM,9-Feb-2021 4:46:36 AM,Normal,0.9,403919.2,395.3
9-Feb-2021 5:03:18 AM,9-Feb-2021 5:01:37 AM,Normal,0.9,403920,394.5
9-Feb-2021 5:18:18 AM,9-Feb-2021 5:16:39 AM,Normal,0.9,403920.7,394.8
9-Feb-2021 5:33:18 AM,9-Feb-2021 5:31:36 AM,Normal,0.9,403921.5,394.6
9-Feb-2021 5:48:18 AM,9-Feb-2021 5:46:37 AM,Normal,0.9,403922.3,394.4
9-Feb-2021 6:03:18 AM,9-Feb-2021 6:01:39 AM,Normal,0.9,403923,393.7
9-Feb-2021 6:18:18 AM,9-Feb-2021 6:16:36 AM,Normal,0.9,403923.8,393.6
9-Feb-2021 6:33:18 AM,9-Feb-2021 6:31:37 AM,Normal,0.9,403924.6,393.3
9-Feb-2021 6:48:18 AM,9-Feb-2021 6:46:39 AM,Normal,0.9,403925.3,393.8
9-Feb-2021 7:03:18 AM,9-Feb-2021 7:01:36 AM,Normal,0.9,403926.1,393.7
9-Feb-2021 7:18:18 AM,9-Feb-2021 7:16:37 AM,Normal,0.9,403926.9,394.1
9-Feb-2021 7:33:18 AM,9-Feb-2021 7:31:39 AM,Normal,0.9,403927.6,393.7
9-Feb-2021 7:48:18 AM,9-Feb-2021 7:46:36 AM,Normal,0.9,403928.4,393.8
9-Feb-2021 8:03:18 AM,9-Feb-2021 8:01:37 AM,Normal,0.9,403929.2,392.5
9-Feb-2021 8:18:18 AM,9-Feb-2021 8:16:39 AM,Normal,0.9,403929.9,391.9
9-Feb-2021 8:33:18 AM,9-Feb-2021 8:31:36 AM,Normal,0.9,403930.7,391.9
9-Feb-2021 8:48:18 AM,9-Feb-2021 8:46:37 AM,Normal,0.9,403931.5,391.1
9-Feb-2021 9:03:18 AM,9-Feb-2021 9:01:39 AM,Normal,0.9,403932.2,391
9-Feb-2021 9:18:18 AM,9-Feb-2021 9:16:36 AM,Normal,0.9,403933,392.5
9-Feb-2021 9:33:18 AM,9-Feb-2021 9:31:37 AM,Normal,0.9,403933.8,393.4
9-Feb-2021 9:48:18 AM,9-Feb-2021 9:46:39 AM,Normal,0.9,403934.6,392.3
9-Feb-2021 10:03:19 AM,9-Feb-2021 10:01:41 AM,Normal,0.9,403935.3,392
9-Feb-2021 10:18:19 AM,9-Feb-2021 10:16:37 AM,Normal,0.9,403936.1,392.6
9-Feb-2021 10:33:19 AM,9-Feb-2021 10:31:39 AM,Normal,0.9,403936.9,392.1
9-Feb-2021 10:48:19 AM,9-Feb-2021 10:46:36 AM,Normal,0.9,403937.6,392.2
9-Feb-2021 11:03:19 AM,9-Feb-2021 11:01:37 AM,Normal,0.9,403938.4,392
9-Feb-2021 11:18:19 AM,9-Feb-2021 11:16:39 AM,Normal,0.9,403939,392
9-Feb-2021 11:33:19 AM,9-Feb-2021 11:31:41 AM,Normal,0.9,403939.3,391.7
9-Feb-2021 11:48:19 AM,9-Feb-2021 11:46:38 AM,Normal,0.9,403939.6,391.7
9-Feb-2021 12:03:19 PM,9-Feb-2021 12:01:39 PM,Normal,0.9,403939.9,391.3
9-Feb-2021 12:18:19 PM,9-Feb-2021 12:16:41 PM,Normal,0.9,403940.1,391.1
9-Feb-2021 12:33:19 PM,9-Feb-2021 12:31:38 PM,Normal,0.9,403940.4,391.8
9-Feb-2021 12:48:19 PM,9-Feb-2021 12:46:39 PM,Normal,0.9,403940.7,392.3
9-Feb-2021 1:03:19 PM,9-Feb-2021 1:01:36 PM,Normal,0.9,403941,393
9-Feb-2021 1:18:19 PM,9-Feb-2021 1:16:38 PM,Normal,0.9,403941.3,392.5
9-Feb-2021 1:33:19 PM,9-Feb-2021 1:31:39 PM,Normal,0.9,403941.5,391.9
9-Feb-2021 1:48:19 PM,9-Feb-2021 1:46:41 PM,Normal,0.9,403941.8,391.4
9-Feb-2021 2:03:19 PM,9-Feb-2021 2:01:38 PM,Normal,0.9,403942.1,392
9-Feb-2021 2:18:19 PM,9-Feb-2021 2:16:40 PM,Normal,0.9,403942.4,392.3
9-Feb-2021 2:33:19 PM,9-Feb-2021 2:31:36 PM,Normal,0.9,403942.6,392.3
9-Feb-2021 2:48:19 PM,9-Feb-2021 2:46:38 PM,Normal,0.9,403942.9,392.1
9-Feb-2021 3:03:19 PM,9-Feb-2021 3:01:35 PM,Normal,0.9,403943.2,391.9
9-Feb-2021 3:18:19 PM,9-Feb-2021 3:16:36 PM,Normal,0.9,403943.5,391.8
9-Feb-2021 3:33:19 PM,9-Feb-2021 3:31:38 PM,Normal,0.9,403943.8,392.1
9-Feb-2021 3:48:19 PM,9-Feb-2021 3:46:35 PM,Normal,0.9,403944,391.8
9-Feb-2021 4:03:19 PM,9-Feb-2021 4:01:36 PM,Normal,0.9,403944.3,391.4
9-Feb-2021 4:18:19 PM,9-Feb-2021 4:16:38 PM,Normal,0.9,403944.6,392.2
9-Feb-2021 4:33:19 PM,9-Feb-2021 4:31:40 PM,Normal,0.9,403944.9,392.5
9-Feb-2021 4:48:19 PM,9-Feb-2021 4:46:36 PM,Normal,0.9,403945.2,392.5
9-Feb-2021 5:03:19 PM,9-Feb-2021 5:01:38 PM,Normal,0.9,403945.4,393.2
9-Feb-2021 5:18:19 PM,9-Feb-2021 5:16:35 PM,Normal,0.9,403945.7,396.8
9-Feb-2021 5:33:19 PM,9-Feb-2021 5:31:36 PM,Normal,0.9,403946,396
9-Feb-2021 5:48:19 PM,9-Feb-2021 5:46:38 PM,Normal,0.9,403946.3,396.3
9-Feb-2021 6:03:19 PM,9-Feb-2021 6:01:40 PM,Normal,0.9,403946.6,397.1
9-Feb-2021 6:18:19 PM,9-Feb-2021 6:16:37 PM,Normal,0.9,403946.8,396.3
9-Feb-2021 6:33:19 PM,9-Feb-2021 6:31:39 PM,Normal,0.9,403947.1,395.5
9-Feb-2021 6:48:19 PM,9-Feb-2021 6:46:40 PM,Normal,0.9,403947.4,395.8
9-Feb-2021 7:03:19 PM,9-Feb-2021 7:01:37 PM,Normal,0.9,403947.7,396.3
9-Feb-2021 7:18:19 PM,9-Feb-2021 7:16:39 PM,Normal,0.9,403948,396.3
9-Feb-2021 7:33:19 PM,9-Feb-2021 7:31:40 PM,Normal,0.9,403948.3,396.3
9-Feb-2021 7:48:19 PM,9-Feb-2021 7:46:37 PM,Normal,0.9,403948.5,396.5
9-Feb-2021 8:03:20 PM,9-Feb-2021 8:01:39 PM,Normal,0.9,403948.8,396.7
9-Feb-2021 8:18:20 PM,9-Feb-2021 8:16:40 PM,Normal,0.9,403949.1,396.9
9-Feb-2021 8:33:20 PM,9-Feb-2021 8:31:37 PM,Normal,0.9,403949.4,397.5
9-Feb-2021 8:48:20 PM,9-Feb-2021 8:46:39 PM,Normal,0.9,403949.7,397.7
9-Feb-2021 9:03:20 PM,9-Feb-2021 9:01:40 PM,Normal,0.9,403950,397.7
9-Feb-2021 9:18:20 PM,9-Feb-2021 9:16:37 PM,Normal,0.9,403950.2,397.5
9-Feb-2021 9:33:20 PM,9-Feb-2021 9:31:39 PM,Normal,0.9,403950.5,397.6
9-Feb-2021 9:48:20 PM,9-Feb-2021 9:46:36 PM,Normal,0.9,403950.8,397.6
9-Feb-2021 10:03:20 PM,9-Feb-2021 10:01:38 PM,Normal,0.9,403951.1,398
9-Feb-2021 10:18:20 PM,9-Feb-2021 10:16:39 PM,Normal,0.9,403951.4,396.9
9-Feb-2021 10:33:20 PM,9-Feb-2021 10:31:36 PM,Normal,0.9,403951.7,396.8
9-Feb-2021 10:48:20 PM,9-Feb-2021 10:46:38 PM,Normal,0.9,403952,396.8
9-Feb-2021 11:03:20 PM,9-Feb-2021 11:01:39 PM,Normal,0.9,403952.2,397.1
9-Feb-2021 11:18:20 PM,9-Feb-2021 11:16:36 PM,Normal,0.9,403952.5,396.8
9-Feb-2021 11:33:20 PM,9-Feb-2021 11:31:38 PM,Normal,0.9,403952.8,397.2
9-Feb-2021 11:48:20 PM,9-Feb-2021 11:46:39 PM,Normal,0.9,403953.1,397.3
10-Feb-2021 12:03:20 AM,10-Feb-2021 12:01:36 AM,Normal,0.9,403953.4,397.8
10-Feb-2021 12:18:20 AM,10-Feb-2021 12:16:38 AM,Normal,0.9,403953.7,398.1
10-Feb-2021 12:33:20 AM,10-Feb-2021 12:31:40 AM,Normal,0.9,403954,398.6
10-Feb-2021 12:48:20 AM,10-Feb-2021 12:46:36 AM,Normal,0.9,403954.2,398.1
10-Feb-2021 1:03:20 AM,10-Feb-2021 1:01:38 AM,Normal,0.9,403954.5,399.2
10-Feb-2021 1:18:20 AM,10-Feb-2021 1:16:40 AM,Normal,0.9,403954.8,399.3
10-Feb-2021 1:33:20 AM,10-Feb-2021 1:31:36 AM,Normal,0.9,403955.1,402.3
10-Feb-2021 1:48:20 AM,10-Feb-2021 1:46:38 AM,Normal,0.9,403955.4,401.2
10-Feb-2021 2:03:20 AM,10-Feb-2021 2:01:40 AM,Normal,0.9,403955.9,401
10-Feb-2021 2:18:20 AM,10-Feb-2021 2:16:37 AM,Normal,0.9,403956.7,401.5
10-Feb-2021 2:33:20 AM,10-Feb-2021 2:31:38 AM,Normal,0.9,403957.4,401.8
10-Feb-2021 2:48:20 AM,10-Feb-2021 2:46:40 AM,Normal,0.9,403958.2,402.5
10-Feb-2021 3:03:20 AM,10-Feb-2021 3:01:37 AM,Normal,0.9,403959,402.4
10-Feb-2021 3:18:20 AM,10-Feb-2021 3:16:39 AM,Normal,0.9,403959.7,402.6
10-Feb-2021 3:33:20 AM,10-Feb-2021 3:31:40 AM,Normal,0.9,403960.5,402.9
10-Feb-2021 3:48:20 AM,10-Feb-2021 3:46:37 AM,Normal,0.9,403961.2,402.6
10-Feb-2021 4:03:20 AM,10-Feb-2021 4:01:39 AM,Normal,0.9,403962,402.8
10-Feb-2021 4:18:20 AM,10-Feb-2021 4:16:40 AM,Normal,0.9,403962.8,403.3
10-Feb-2021 4:33:20 AM,10-Feb-2021 4:31:37 AM,Normal,0.9,403963.6,403
10-Feb-2021 4:48:20 AM,10-Feb-2021 4:46:39 AM,Normal,0.9,403964.3,403.7
10-Feb-2021 5:03:20 AM,10-Feb-2021 5:01:41 AM,Normal,0.9,403965.1,403.4
10-Feb-2021 5:18:20 AM,10-Feb-2021 5:16:42 AM,Normal,0.9,403965.8,403.1
10-Feb-2021 5:33:20 AM,10-Feb-2021 5:31:39 AM,Normal,0.9,403966.6,403.4
10-Feb-2021 5:48:20 AM,10-Feb-2021 5:46:41 AM,Normal,0.9,403967.4,403
10-Feb-2021 6:03:20 AM,10-Feb-2021 6:01:43 AM,Normal,0.9,403968.1,402.9
10-Feb-2021 6:18:21 AM,10-Feb-2021 6:16:39 AM,Normal,0.9,403968.9,402.2
10-Feb-2021 6:33:21 AM,10-Feb-2021 6:31:41 AM,Normal,0.9,403969.6,402.2
10-Feb-2021 6:48:21 AM,10-Feb-2021 6:46:38 AM,Normal,0.9,403970.4,402.9
10-Feb-2021 7:03:21 AM,10-Feb-2021 7:01:39 AM,Normal,0.9,403971.2,403.1
10-Feb-2021 7:18:21 AM,10-Feb-2021 7:16:41 AM,Normal,0.9,403971.9,401.8
10-Feb-2021 7:33:21 AM,10-Feb-2021 7:31:38 AM,Normal,0.9,403972.7,402
10-Feb-2021 7:48:21 AM,10-Feb-2021 7:46:39 AM,Normal,0.9,403973.4,401.9
10-Feb-2021 8:03:21 AM,10-Feb-2021 8:01:36 AM,Normal,0.9,403974.2,400.3
10-Feb-2021 8:18:21 AM,10-Feb-2021 8:16:38 AM,Normal,0.9,403975,400
10-Feb-2021 8:33:21 AM,10-Feb-2021 8:31:39 AM,Normal,0.9,403975.7,399.4
10-Feb-2021 8:48:21 AM,10-Feb-2021 8:46:41 AM,Normal,0.9,403976.5,398.8
10-Feb-2021 9:03:21 AM,10-Feb-2021 9:01:43 AM,Normal,0.9,403977.3,398.5
10-Feb-2021 9:18:21 AM,10-Feb-2021 9:16:39 AM,Normal,0.9,403978,398.2
10-Feb-2021 9:33:21 AM,10-Feb-2021 9:31:36 AM,Normal,0.9,403978.8,397.3
10-Feb-2021 9:48:21 AM,10-Feb-2021 9:46:38 AM,Normal,0.9,403979.5,397.5
10-Feb-2021 10:03:21 AM,10-Feb-2021 10:01:40 AM,Normal,0.9,403980.3,397
10-Feb-2021 10:18:21 AM,10-Feb-2021 10:16:41 AM,Normal,0.9,403981.1,397.4
10-Feb-2021 10:33:21 AM,10-Feb-2021 10:31:38 AM,Normal,0.9,403981.8,397.2
10-Feb-2021 10:48:21 AM,10-Feb-2021 10:46:40 AM,Normal,0.9,403982.6,397
10-Feb-2021 11:03:21 AM,10-Feb-2021 11:01:41 AM,Normal,0.9,403982.9,396.6
10-Feb-2021 11:18:21 AM,10-Feb-2021 11:16:38 AM,Normal,0.9,403983.2,397
10-Feb-2021 11:33:21 AM,10-Feb-2021 11:31:40 AM,Normal,0.9,403983.5,396.3
10-Feb-2021 11:48:21 AM,10-Feb-2021 11:46:41 AM,Normal,0.9,403983.8,396.8
10-Feb-2021 12:03:21 PM,10-Feb-2021 12:01:38 PM,Normal,0.9,403984,396.6
10-Feb-2021 12:18:21 PM,10-Feb-2021 12:16:40 PM,Normal,0.9,403984.3,395.4
10-Feb-2021 12:33:21 PM,10-Feb-2021 12:31:42 PM,Normal,0.9,403984.6,394.9
10-Feb-2021 12:48:21 PM,10-Feb-2021 12:46:38 PM,Normal,0.9,403984.9,395.4
10-Feb-2021 1:03:21 PM,10-Feb-2021 1:01:40 PM,Normal,0.9,403985.2,395.8
10-Feb-2021 1:18:21 PM,10-Feb-2021 1:16:42 PM,Normal,0.9,403985.5,394.9
10-Feb-2021 1:33:21 PM,10-Feb-2021 1:31:38 PM,Normal,0.9,403985.8,395.1
10-Feb-2021 1:48:21 PM,10-Feb-2021 1:46:40 PM,Normal,0.9,403986.1,395.5
10-Feb-2021 2:03:21 PM,10-Feb-2021 2:01:42 PM,Normal,0.9,403986.4,395.4
10-Feb-2021 2:18:21 PM,10-Feb-2021 2:16:38 PM,Normal,0.9,403986.7,395.4
10-Feb-2021 2:33:21 PM,10-Feb-2021 2:31:40 PM,Normal,0.9,403987,396.3
10-Feb-2021 2:48:21 PM,10-Feb-2021 2:46:41 PM,Normal,0.9,403987.3,396
10-Feb-2021 3:03:21 PM,10-Feb-2021 3:01:38 PM,Normal,0.9,403987.5,396
10-Feb-2021 3:18:22 PM,10-Feb-2021 3:16:40 PM,Normal,0.9,403987.8,397.3
10-Feb-2021 3:33:22 PM,10-Feb-2021 3:31:42 PM,Normal,0.9,403988.1,398.3
10-Feb-2021 3:48:22 PM,10-Feb-2021 3:46:43 PM,Normal,0.9,403988.4,395.4
10-Feb-2021 4:03:22 PM,10-Feb-2021 4:01:40 PM,Normal,0.9,403988.7,395.9
10-Feb-2021 4:18:22 PM,10-Feb-2021 4:16:42 PM,Normal,0.9,403989,395.4
10-Feb-2021 4:33:22 PM,10-Feb-2021 4:31:43 PM,Normal,0.9,403989.3,395.9
10-Feb-2021 4:48:23 PM,10-Feb-2021 4:46:40 PM,Normal,0.9,403989.6,395.1
10-Feb-2021 5:03:23 PM,10-Feb-2021 5:01:42 PM,Normal,0.9,403989.9,395.6
10-Feb-2021 5:18:23 PM,10-Feb-2021 5:16:43 PM,Normal,0.9,403990.3,395.3
10-Feb-2021 5:33:23 PM,10-Feb-2021 5:31:40 PM,Normal,0.9,403991.1,394.9
10-Feb-2021 5:48:23 PM,10-Feb-2021 5:46:42 PM,Normal,0.9,403991.9,394.8
10-Feb-2021 6:03:23 PM,10-Feb-2021 6:01:44 PM,Normal,0.9,403992.7,395.1
10-Feb-2021 6:18:23 PM,10-Feb-2021 6:16:41 PM,Normal,0.9,403993.5,394.2
10-Feb-2021 6:33:23 PM,10-Feb-2021 6:31:42 PM,Normal,0.9,403994.3,393.7
10-Feb-2021 6:48:23 PM,10-Feb-2021 6:46:39 PM,Normal,0.9,403995.1,394.2
10-Feb-2021 7:03:23 PM,10-Feb-2021 7:01:41 PM,Normal,0.9,403995.9,394.4
10-Feb-2021 7:18:23 PM,10-Feb-2021 7:16:42 PM,Normal,0.9,403996.7,395
10-Feb-2021 7:33:23 PM,10-Feb-2021 7:31:39 PM,Normal,0.9,403997.4,395.4
10-Feb-2021 7:48:23 PM,10-Feb-2021 7:46:41 PM,Normal,0.9,403998.2,395.6
10-Feb-2021 8:03:23 PM,10-Feb-2021 8:01:43 PM,Normal,0.9,403999,395.8
10-Feb-2021 8:18:23 PM,10-Feb-2021 8:16:39 PM,Normal,0.9,403999.8,395.7
10-Feb-2021 8:33:23 PM,10-Feb-2021 8:31:41 PM,Normal,0.9,404000.5,396.1
10-Feb-2021 8:48:23 PM,10-Feb-2021 8:46:43 PM,Normal,0.9,404000.8,396.4
10-Feb-2021 9:03:23 PM,10-Feb-2021 9:01:39 PM,Normal,0.9,404001.1,396.5
10-Feb-2021 9:18:23 PM,10-Feb-2021 9:16:41 PM,Normal,0.9,404001.4,396.7
10-Feb-2021 9:33:23 PM,10-Feb-2021 9:31:43 PM,Normal,0.9,404001.7,396.5
10-Feb-2021 9:48:23 PM,10-Feb-2021 9:46:40 PM,Normal,0.9,404002,396.9
10-Feb-2021 10:03:23 PM,10-Feb-2021 10:01:41 PM,Normal,0.9,404002.3,397.5
10-Feb-2021 10:18:23 PM,10-Feb-2021 10:16:43 PM,Normal,0.9,404002.6,397.4
10-Feb-2021 10:33:23 PM,10-Feb-2021 10:31:40 PM,Normal,0.9,404002.9,397.3
10-Feb-2021 10:48:23 PM,10-Feb-2021 10:46:41 PM,Normal,0.9,404003.2,397.6
10-Feb-2021 11:03:23 PM,10-Feb-2021 11:01:43 PM,Normal,0.9,404003.5,398.1
10-Feb-2021 11:18:23 PM,10-Feb-2021 11:16:40 PM,Normal,0.9,404003.8,398.1
10-Feb-2021 11:33:23 PM,10-Feb-2021 11:31:42 PM,Normal,0.9,404004.1,398.5
10-Feb-2021 11:48:23 PM,10-Feb-2021 11:46:43 PM,Normal,0.9,404004.4,398.2
11-Feb-2021 12:03:23 AM,11-Feb-2021 12:01:40 AM,Normal,0.9,404004.7,398.4
11-Feb-2021 12:18:23 AM,11-Feb-2021 12:16:42 AM,Normal,0.9,404005,398.6
11-Feb-2021 12:33:23 AM,11-Feb-2021 12:31:44 AM,Normal,0.9,404005.3,397.4
11-Feb-2021 12:48:23 AM,11-Feb-2021 12:46:40 AM,Normal,0.9,404005.6,397.3
